Id,PostTypeId,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"45302","1","2019-02-09 12:13:57","1","19","<machine-learning><svm>","0",""
"45308","1","2019-02-09 15:06:02","1","12","<data-mining><dataset><data-cleaning>","0",""
"45309","1","2019-02-09 15:11:13","1","174","<keras><version-control>","0",""
"45310","1","2019-02-09 16:56:47","1","10","<time-series><regression>","0",""
"45311","1","2019-02-09 17:09:14","1","6529","<python><dataset><pandas><numpy><dataframe>","1","1"
"45312","1","2019-02-09 17:22:44","1","311","<keras><multilabel-classification>","0",""
"45314","1","2019-02-09 18:24:50","6","99688","<python><pandas>","3","3"
"45318","1","2019-02-09 21:52:15","1","16","<neural-network><keras><tensorflow><cnn><pytorch>","1",""
"63802","1","2019-11-26 14:39:08","0","17","<deep-learning><keras><reinforcement-learning>","0",""
"63805","1","2019-11-26 15:10:03","0","16","<deep-learning><classification><optimization><loss-function><probability>","0","1"
"63806","1","2019-11-26 15:20:27","0","33","<statistics><feature-selection><distribution>","1",""
"63807","1","2019-11-26 15:34:34","1","14","<machine-learning><deep-learning><rnn><derivation>","0",""
"63810","1","2019-11-26 17:02:29","0","13","<machine-learning><deep-learning><classification><keras><deep-network>","0","1"
"63813","1","2019-11-26 19:07:31","1","711","<nlp><dataset><text-mining><topic-model>","1",""
"63814","1","2019-11-26 19:13:23","0","8","<neural-network><deep-learning><keras><regularization>","0",""
"63817","1","2019-11-26 20:51:49","0","420","<classification><r><random-forest><overfitting>","1",""
"63819","1","2019-11-26 21:19:02","1","30","<neural-network><deep-learning><image-classification><colab>","1",""
"63820","1","2019-11-26 21:37:02","0","26","<nlp><text><transformer>","0",""
"63822","1","2019-11-26 23:23:07","2","33","<deep-learning><cnn><lstm><rnn><sequence>","1",""
"63826","1","2019-11-27 03:57:32","1","2659","<apache-spark><pyspark>","1",""
"63827","1","2019-11-27 04:39:14","1","39","<reinforcement-learning><dqn><ai><actor-critic><monte-carlo>","1",""
"63828","1","2019-11-27 05:05:04","1","118","<classification><regression><predictive-modeling><model-selection><features>","2",""
"63831","1","2019-11-27 07:01:44","5","304","<decision-trees><xgboost><boosting><lightgbm><pruning>","1","1"
"63836","1","2019-11-27 08:08:34","0","34","<deep-learning><loss-function><object-detection><overfitting>","0",""
"63837","1","2019-11-27 08:33:58","0","99","<neural-network><keras><time-series>","0",""
"63839","1","2019-11-27 09:42:22","2","107","<nlp><named-entity-recognition>","1",""
"63842","1","2019-11-27 11:07:59","3","48","<predictive-modeling><multiclass-classification><class-imbalance><performance><sampling>","2",""
"63843","1","2019-11-27 11:13:52","0","19","<lstm><data-science-model>","0",""
"63845","1","2019-11-27 11:22:08","0","45","<tensorflow>","0",""
"63848","1","2019-11-27 11:59:15","0","66","<deep-learning><keras><lstm><deep-network>","1",""
"63855","1","2019-11-27 12:54:54","2","425","<machine-learning><dataset><kaggle><google>","0","1"
"63857","1","2019-11-27 13:11:23","1","135","<feature-engineering><preprocessing><categorical-data><correlation>","3","1"
"63859","1","2019-11-27 13:30:32","0","78","<lstm><reinforcement-learning>","0",""
"63860","1","2019-11-27 13:40:55","0","212","<machine-learning><neural-network><deep-learning><classification><image-classification>","1",""
"63863","1","2019-11-27 14:49:14","1","36","<machine-learning><python><statistics><data-science-model>","0",""
"63866","1","2019-11-27 15:33:36","0","122","<neural-network><keras><lstm>","0",""
"63867","1","2019-11-27 15:36:57","0","942","<xgboost><python-3.x>","1",""
"63868","1","2019-11-27 15:46:19","0","15","<deep-learning><dataset><image-classification><training><multilabel-classification>","0",""
"63872","1","2019-11-27 17:17:53","1","269","<machine-learning><classification><xgboost>","1",""
"63874","1","2019-11-27 17:42:07","1","32","<python><graphs><networkx>","2",""
"63875","1","2019-11-27 17:48:16","0","53","<machine-learning><classification><multilabel-classification><accuracy>","2",""
"63876","1","2019-11-27 17:54:19","0","30","<tensorflow><rnn>","0",""
"63877","1","2019-11-27 17:58:07","1","12","<machine-learning><neural-network><nlp><lda>","0",""
"63878","1","2019-11-27 18:12:52","0","18","<python><deep-learning><autoencoder><gan>","0",""
"63879","1","2019-11-27 18:15:56","2","45","<gradient-descent>","0",""
"55508","1","2019-07-11 14:35:21","0","116","<classification><random-forest><accuracy><unbalanced-classes><sampling>","1",""
"55514","1","2019-07-11 15:37:14","1","169","<machine-learning>","1",""
"55521","1","2019-07-11 17:32:34","4","1226","<deep-learning><nlp>","1","1"
"55523","1","2019-07-11 18:04:19","1","138","<machine-learning><discriminant-analysis>","1","1"
"55524","1","2019-07-11 18:11:17","0","44","<predictive-modeling><data><xgboost><data-science-model><churn>","0",""
"55525","1","2019-07-11 18:22:35","0","28","<lightgbm>","1",""
"55526","1","2019-07-11 18:23:23","1","28","<machine-learning><scikit-learn><clustering><feature-selection><machine-learning-model>","1","1"
"55527","1","2019-07-11 20:28:22","1","662","<neural-network><keras><batch-normalization><keras-rl>","2",""
"55529","1","2019-07-11 20:29:40","5","90","<machine-learning><deep-learning><convnet><image-recognition>","1","1"
"55536","1","2019-07-12 03:20:03","0","470","<python><deep-learning><keras><tensorflow><object-detection>","1",""
"55537","1","2019-07-12 03:23:53","2","71","<regression>","3","1"
"55538","1","2019-07-12 05:20:30","0","2727","<python><time-series><pandas>","1",""
"55543","1","2019-07-12 06:19:51","0","200","<machine-learning>","3",""
"55544","1","2019-07-12 06:45:44","0","24","<python><aggregation>","1","1"
"55545","1","2019-07-12 06:52:03","5","2709","<neural-network><keras><tensorflow><cnn><convolution>","2",""
"55554","1","2019-07-12 08:36:22","2","60","<data-science-model><weka><smote>","2",""
"55555","1","2019-07-12 08:45:36","4","48","<machine-learning><classification><feature-selection>","1","1"
"55556","1","2019-07-12 08:48:02","1","805","<machine-learning><scikit-learn><logistic-regression>","1","0"
"55558","1","2019-07-12 09:05:31","0","52","<python><pandas>","3",""
"55563","1","2019-07-12 10:05:43","0","488","<deep-learning><keras><image-classification><object-detection>","1","1"
"55566","1","2019-07-12 10:23:18","4","1288","<time-series><labels><audio-recognition>","2",""
"55580","1","2019-07-12 16:49:49","-1","153","<machine-learning><beginner>","1",""
"55581","1","2019-07-12 17:16:32","1","46","<r><clustering>","0",""
"55587","1","2019-07-12 20:43:11","1","38","<regression><xgboost><cost-function>","2",""
"55592","1","2019-07-12 21:47:57","4","459","<machine-learning><svm><optimization><linear-algebra>","1","2"
"55597","1","2019-07-13 03:23:16","0","62","<data><logistic-regression>","2",""
"55598","1","2019-07-13 03:29:45","0","261","<machine-learning><python><pandas><data-science-model><dataframe>","1",""
"55605","1","2019-07-13 05:19:34","0","29","<reinforcement-learning><policy-gradients>","0",""
"55609","1","2019-07-13 08:32:56","0","24","<neural-network><deep-learning><activation-function><deep-network>","1",""
"55611","1","2019-07-13 09:14:18","2","59","<machine-learning><python><scikit-learn><recommender-system><k-nn>","1",""
"55613","1","2019-07-13 13:19:06","0","76","<neural-network><regression><gradient-descent><activation-function><parameter>","1",""
"45319","1","2019-02-09 23:03:38","2","1188","<machine-learning><python><scikit-learn><decision-trees><overfitting>","3","1"
"45320","1","2019-02-09 23:08:55","3","65","<neural-network><deep-learning><ai><weight-initialization>","1","1"
"45321","1","2019-02-09 23:15:06","1","24","<python><text-mining><map-reduce>","0",""
"45322","1","2019-02-09 23:36:42","4","121","<deep-learning><activation-function>","1","3"
"45328","1","2019-02-10 03:26:11","2","683","<python><keras><dataset><lstm><bigdata>","0",""
"45331","1","2019-02-10 05:20:25","1","402","<machine-learning><data>","1",""
"45332","1","2019-02-10 06:33:37","6","119","<classification><statistics><optimization><machine-learning-model>","3","0"
"45335","1","2019-02-10 10:40:47","2","35","<machine-learning><deep-learning><nlp><natural-language-process>","2",""
"45340","1","2019-02-10 14:56:07","1","285","<machine-learning><neural-network><classification><keras>","0",""
"45341","1","2019-02-10 15:32:13","0","403","<machine-learning><training><unsupervised-learning><supervised-learning>","2",""
"45343","1","2019-02-10 17:13:39","1","612","<machine-learning><neural-network><deep-learning><tensorflow><gan>","0",""
"45345","1","2019-02-10 17:43:07","0","85","<market-basket-analysis>","1",""
"45346","1","2019-02-10 18:13:25","1","430","<decision-trees><data-science-model>","1",""
"45348","1","2019-02-10 19:00:45","0","171","<machine-learning><clustering><data-analysis>","1",""
"45351","1","2019-02-10 23:09:41","2","216","<kaggle><genetic-programming>","2",""
"45355","1","2019-02-11 02:42:05","0","500","<scikit-learn><pipelines>","1",""
"45356","1","2019-02-11 02:48:58","1","1266","<python><scikit-learn>","1",""
"45359","1","2019-02-11 03:42:29","1","20","<statistics><probability><bayesian><probabilistic-programming><mcmc>","1",""
"45362","1","2019-02-11 06:22:00","1","25","<machine-learning><nlp><nltk>","0",""
"45365","1","2019-02-11 07:35:30","2","103","<ranking><learning-to-rank><ndcg>","1",""
"45368","1","2019-02-11 08:53:30","1","18","<neural-network><convnet><text><transfer-learning>","0",""
"45369","1","2019-02-11 09:57:39","3","5171","<bigdata><apache-spark><pyspark>","1",""
"45370","1","2019-02-11 10:35:45","2","173","<clustering><unsupervised-learning><tsne>","2",""
"45371","1","2019-02-11 10:49:46","4","540","<scikit-learn><regression><linear-regression><gradient-descent><boosting>","1",""
"45375","1","2019-02-11 11:39:35","1","49","<classification><nlp><text>","0",""
"45376","1","2019-02-11 11:44:54","2","641","<python><classification><preprocessing><text><named-entity-recognition>","2","0"
"45377","1","2019-02-11 11:53:27","1","55","<machine-learning><tensorflow><logistic-regression>","1",""
"45379","1","2019-02-11 12:11:23","1","88","<machine-learning><neural-network>","1",""
"45383","1","2019-02-11 14:12:26","3","3531","<python><pandas><data-cleaning><missing-data>","1",""
"45387","1","2019-02-11 15:03:15","4","47","<data-mining><dataset><data-cleaning>","0",""
"45389","1","2019-02-11 15:11:10","1","21","<machine-learning><decision-trees><tfidf>","1",""
"45393","1","2019-02-11 16:02:18","1","634","<keras><tensorflow><cnn>","1",""
"45394","1","2019-02-11 16:02:49","4","3246","<r><time-series><lstm><forecasting>","1","1"
"45400","1","2019-02-11 17:31:48","1","397","<machine-learning><python><scikit-learn>","1",""
"45404","1","2019-02-11 17:58:48","5","100","<cnn><multiclass-classification><alex-net>","4",""
"45405","1","2019-02-11 18:30:26","2","55","<logistic-regression>","1",""
"45408","1","2019-02-11 20:35:28","2","147","<gradient-descent><learning-rate>","2",""
"45409","1","2019-02-11 20:37:03","1","149","<python><tensorflow><gradient-descent>","0",""
"45410","1","2019-02-11 21:04:17","4","55","<pytorch>","1","1"
"63880","1","2019-11-27 18:57:12","0","43","<nlp><reinforcement-learning>","1",""
"63882","1","2019-11-27 19:06:27","1","9","<nlp><reinforcement-learning><chatbot>","0",""
"63884","1","2019-11-27 19:59:43","1","41","<time-series><data><cross-validation><hyperparameter-tuning><time>","0",""
"63885","1","2019-11-27 20:05:25","1","19","<machine-learning><keras>","1",""
"63892","1","2019-11-27 22:55:28","1","10","<image-classification><image-recognition><object-detection><object-recognition>","0",""
"63895","1","2019-11-28 02:46:03","1","549","<classification><keras><tensorflow><training><gan>","1",""
"63898","1","2019-11-28 06:19:00","0","23","<image-classification><image-recognition><image-preprocessing>","1",""
"63900","1","2019-11-28 06:35:49","1","358","<machine-learning><regularization><mathematics>","1",""
"63901","1","2019-11-28 06:40:40","1","923","<cross-validation>","1",""
"63903","1","2019-11-28 06:55:37","0","17","<machine-learning><neural-network>","1",""
"63905","1","2019-11-28 07:41:38","0","2089","<python><keras><tensorflow><batch-normalization>","1","1"
"63907","1","2019-11-28 08:06:46","0","46","<clustering><multiclass-classification>","1",""
"63909","1","2019-11-28 08:16:44","1","19","<machine-learning><bigdata>","1",""
"63912","1","2019-11-28 08:33:24","1","36","<r><regression><decision-trees>","1",""
"63914","1","2019-11-28 08:45:43","0","192","<keras><tensorflow><lstm><gpu><deep-network>","0",""
"63916","1","2019-11-28 09:00:51","0","33","<regression><plotting><non-parametric>","0",""
"63917","1","2019-11-28 09:33:37","1","23","<machine-learning><loss-function><mse>","1",""
"63918","1","2019-11-28 09:56:07","1","59","<python><deep-learning><lstm><preprocessing><loss-function>","1",""
"63919","1","2019-11-28 09:58:38","0","1908","<python><evaluation><metric>","1",""
"63920","1","2019-11-28 10:25:01","0","2589","<machine-learning><python><scikit-learn>","1",""
"63922","1","2019-11-28 10:39:09","0","23","<python><deep-learning>","0",""
"63924","1","2019-11-28 11:01:46","0","34","<classification><training><features>","2",""
"63925","1","2019-11-28 11:33:16","0","43","<python><time-series><arima>","1","0"
"63928","1","2019-11-28 11:45:03","0","23","<nlp>","1",""
"63931","1","2019-11-28 12:52:28","1","21","<keras>","0","1"
"63933","1","2019-11-28 13:10:22","0","50","<python><keras><lstm><loss-function><recurrent-neural-net>","2",""
"63934","1","2019-11-28 14:03:55","1","10","<optimization>","0",""
"63938","1","2019-11-28 14:56:55","1","228","<machine-learning><classification><image-classification><image-preprocessing>","4",""
"63941","1","2019-11-28 16:37:53","0","33","<classification><dataset><class-imbalance>","1",""
"63944","1","2019-11-28 17:26:24","0","11","<fuzzy-logic>","0",""
"63947","1","2019-11-28 17:49:22","2","27","<machine-learning><classification><transfer-learning>","4",""
"63949","1","2019-11-28 19:02:53","1","19","<neural-network>","0","1"
"63951","1","2019-11-28 20:27:40","2","340","<neural-network><deep-learning><convnet><transfer-learning>","2",""
"63953","1","2019-11-28 21:19:34","1","75","<neural-network><keras>","2",""
"63957","1","2019-11-28 23:57:56","1","13","<neural-network><cnn><statistics><preprocessing><normalization>","0",""
"63959","1","2019-11-29 00:34:20","3","77","<deep-learning><classification><nlp><lstm><rnn>","2",""
"63960","1","2019-11-29 01:02:25","0","9","<machine-learning><neural-network><deep-learning><training><finetuning>","0",""
"63961","1","2019-11-29 01:59:22","1","128","<machine-learning><deep-learning><tensorflow><computer-vision>","1","1"
"63962","1","2019-11-29 02:51:24","1","20","<machine-learning><python><reinforcement-learning><q-learning>","0",""
"63963","1","2019-11-29 03:19:02","1","64","<machine-learning><time-series><class-imbalance>","0",""
"63964","1","2019-11-29 04:12:57","2","107","<sentiment-analysis>","1",""
